UserID,UserName,Age,AgeGroup,Gender,Email,TotalEnrollments,TotalSpend,FavoriteCategory,DominantLevel,FreeCoursesTaken,PaidCoursesTaken,FirstEnrollmentDate,LastEnrollmentDate,ActivityTier
U01785,masonrachel,34,26–35,Female,feliciashannon@gmail.com,1,0.0,Machine Learning,Intermediate,1,0,2025-06-10,2025-06-10,Single-Course (1)
U01786,joseph21,25,18–25,Female,michaeljimenez@hotmail.com,13,1539.78,Finance,Advanced,7,6,2025-01-25,2025-12-24,Power Learner (8+)
U01787,kristin95,30,26–35,Female,roybowen@outlook.com,2,266.93,Artificial Intelligence,Intermediate,0,2,2025-02-18,2025-09-19,Moderate (2-3)
U01788,sayers,15,<18,Male,francisdenise@gmail.com,2,89.59,Artificial Intelligence,Intermediate,1,1,2025-01-10,2025-05-06,Moderate (2-3)
U01789,rodriguezjacob,33,26–35,Female,bryandennis@hotmail.com,15,1442.1299999999999,Data Science,Beginner,9,6,2025-03-02,2025-12-15,Power Learner (8+)
U01790,jerrydavidson,25,18–25,Male,salazarkyle@hotmail.com,1,299.57,Data Science,Beginner,0,1,2025-06-25,2025-06-25,Single-Course (1)
U01791,richardrandy,31,26–35,Female,reneecampbell@outlook.com,2,53.86,Finance,Beginner,1,1,2025-05-25,2025-08-13,Moderate (2-3)
U01792,charlottelewis,15,<18,Male,zstewart@outlook.com,1,53.86,Finance,Beginner,0,1,2025-08-08,2025-08-08,Single-Course (1)
U01793,alexandrawright,30,26–35,Male,vasqueztristan@gmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-02-07,2025-02-07,Single-Course (1)
U01794,mcbrideamy,26,26–35,Male,woodsamantha@outlook.com,1,0.0,Business,Advanced,1,0,2025-03-09,2025-03-09,Single-Course (1)
U01795,wtorres,15,<18,Female,jessica84@outlook.com,13,1145.56,Artificial Intelligence,Advanced,9,4,2025-01-11,2025-12-02,Power Learner (8+)
U01796,catherinegonzales,15,<18,Male,paul98@hotmail.com,1,0.0,Web Development,Advanced,1,0,2025-03-22,2025-03-22,Single-Course (1)
U01797,linda33,33,26–35,Male,adamlee@gmail.com,1,490.9,Artificial Intelligence,Beginner,0,1,2025-09-15,2025-09-15,Single-Course (1)
U01798,gregoryjenkins,18,18–25,Male,vwolfe@yahoo.com,1,487.92,Business,Advanced,0,1,2025-10-06,2025-10-06,Single-Course (1)
U01799,jacobssusan,33,26–35,Female,kdaniels@hotmail.com,1,0.0,Business,Advanced,1,0,2025-12-05,2025-12-05,Single-Course (1)
U01800,melaniejacobson,25,18–25,Female,kimhoward@yahoo.com,2,248.1,Artificial Intelligence,Beginner,1,1,2025-05-20,2025-06-25,Moderate (2-3)
U01801,julialong,20,18–25,Male,dhernandez@gmail.com,1,394.26,Cybersecurity,Intermediate,0,1,2025-02-16,2025-02-16,Single-Course (1)
U01802,oharris,15,<18,Female,kevin83@outlook.com,1,276.37,Design,Advanced,0,1,2025-06-23,2025-06-23,Single-Course (1)
U01803,brett15,27,26–35,Female,susandavis@yahoo.com,3,342.61,Programming,Beginner,2,1,2025-01-12,2025-10-22,Moderate (2-3)
U01804,nicoletaylor,20,18–25,Female,whitecarol@hotmail.com,2,0.0,Digital Marketing,Beginner,2,0,2025-03-10,2025-04-24,Moderate (2-3)
U01805,bridget73,21,18–25,Male,swilson@outlook.com,15,431.96000000000004,Cybersecurity,Beginner,12,3,2025-01-05,2025-11-23,Power Learner (8+)
U01806,hgomez,26,26–35,Male,annalee@gmail.com,1,0.0,Finance,Beginner,1,0,2025-01-17,2025-01-17,Single-Course (1)
U01807,veronica27,31,26–35,Male,heather88@hotmail.com,2,490.9,Artificial Intelligence,Beginner,1,1,2025-01-25,2025-09-04,Moderate (2-3)
U01808,stephenwebster,15,<18,Male,faulknergregory@gmail.com,3,684.67,Digital Marketing,Beginner,1,2,2025-02-01,2025-10-03,Moderate (2-3)
U01809,alexanderyork,24,18–25,Female,sanchezmichelle@gmail.com,13,1427.7799999999997,Cybersecurity,Beginner,8,5,2025-02-24,2025-12-18,Power Learner (8+)
U01810,bridgetjohnson,15,<18,Female,cgonzalez@outlook.com,15,2242.06,Business,Advanced,8,7,2025-01-12,2025-12-22,Power Learner (8+)
U01811,lauriejoyce,28,26–35,Female,tsparks@yahoo.com,1,0.0,Finance,Advanced,1,0,2025-11-07,2025-11-07,Single-Course (1)
U01812,drussell,17,<18,Male,vbernard@gmail.com,15,798.53,Data Science,Advanced,10,5,2025-01-23,2025-12-24,Power Learner (8+)
U01813,williamstone,24,18–25,Female,amber77@yahoo.com,1,0.0,Data Science,Beginner,1,0,2025-03-03,2025-03-03,Single-Course (1)
U01814,gwilliams,17,<18,Female,donaldconrad@hotmail.com,3,472.28,Machine Learning,Beginner,2,1,2025-05-23,2025-09-22,Moderate (2-3)
U01815,younggina,30,26–35,Male,kristineaton@hotmail.com,1,0.0,Design,Beginner,1,0,2025-08-28,2025-08-28,Single-Course (1)
U01816,dwayneatkins,21,18–25,Male,teresa09@outlook.com,2,0.0,Data Science,Beginner,2,0,2025-03-30,2025-10-28,Moderate (2-3)
U01817,hillbrian,33,26–35,Male,cody19@yahoo.com,1,0.0,Business,Advanced,1,0,2025-04-18,2025-04-18,Single-Course (1)
U01818,samuel96,15,<18,Male,leahlambert@gmail.com,2,53.86,Finance,Beginner,1,1,2025-07-07,2025-07-20,Moderate (2-3)
U01819,kmontgomery,17,<18,Male,qvelasquez@outlook.com,1,0.0,Marketing,Advanced,1,0,2025-08-14,2025-08-14,Single-Course (1)
U01820,vmorrow,24,18–25,Male,douglas57@gmail.com,15,2407.56,Business,Advanced,8,7,2025-01-13,2025-12-06,Power Learner (8+)
U01821,blankenshipmichael,22,18–25,Male,stephaniejohnston@outlook.com,1,0.0,Business,Advanced,1,0,2025-07-27,2025-07-27,Single-Course (1)
U01822,harriseric,22,18–25,Male,clee@yahoo.com,15,447.03000000000003,Finance,Advanced,13,2,2025-01-05,2025-12-20,Power Learner (8+)
U01823,djarvis,22,18–25,Male,mahoneymichael@gmail.com,1,0.0,Finance,Advanced,1,0,2025-03-18,2025-03-18,Single-Course (1)
U01824,austinbethany,20,18–25,Male,scott08@yahoo.com,1,327.99,Project Management,Beginner,0,1,2025-12-03,2025-12-03,Single-Course (1)
U01825,jeff93,25,18–25,Male,xchavez@gmail.com,14,758.12,Machine Learning,Intermediate,12,2,2025-03-06,2025-11-15,Power Learner (8+)
U01826,jenniferfields,17,<18,Male,bryantchristopher@outlook.com,1,0.0,Digital Marketing,Beginner,1,0,2025-09-29,2025-09-29,Single-Course (1)
U01827,mitchellmarsh,28,26–35,Male,robin95@outlook.com,1,0.0,Design,Advanced,1,0,2025-12-01,2025-12-01,Single-Course (1)
U01828,molly55,21,18–25,Male,stephanie34@hotmail.com,1,177.34,Digital Marketing,Advanced,0,1,2025-03-27,2025-03-27,Single-Course (1)
U01829,walkerlisa,27,26–35,Male,deannaoconnor@yahoo.com,2,0.0,Cybersecurity,Intermediate,2,0,2025-07-25,2025-10-16,Moderate (2-3)
U01830,james96,15,<18,Male,gmedina@hotmail.com,1,37.89,Web Development,Advanced,0,1,2025-10-07,2025-10-07,Single-Course (1)
U01831,eherrera,34,26–35,Female,perkinsedwin@yahoo.com,1,472.28,Programming,Beginner,0,1,2025-09-28,2025-09-28,Single-Course (1)
U01832,rebecca57,24,18–25,Male,rosstammy@yahoo.com,1,0.0,Programming,Beginner,1,0,2025-01-16,2025-01-16,Single-Course (1)
U01833,brittneyphillips,16,<18,Male,mccoycraig@outlook.com,2,487.92,Business,Advanced,1,1,2025-05-09,2025-10-17,Moderate (2-3)
U01834,rebecca24,33,26–35,Female,sara87@outlook.com,1,0.0,Machine Learning,Intermediate,1,0,2025-12-05,2025-12-05,Single-Course (1)
U01835,williamfranklin,27,26–35,Male,dylanvargas@hotmail.com,2,0.0,Marketing,Intermediate,2,0,2025-12-01,2025-12-07,Moderate (2-3)
U01836,daniel27,32,26–35,Female,eric61@hotmail.com,1,299.57,Data Science,Beginner,0,1,2025-07-24,2025-07-24,Single-Course (1)
U01837,ogutierrez,24,18–25,Female,omolina@yahoo.com,1,326.02,Business,Intermediate,0,1,2025-05-05,2025-05-05,Single-Course (1)
U01838,haynesrobert,24,18–25,Male,lwebster@hotmail.com,2,0.0,Cybersecurity,Intermediate,2,0,2025-04-02,2025-05-19,Moderate (2-3)
U01839,kmelton,22,18–25,Female,juliecombs@hotmail.com,1,0.0,Data Science,Intermediate,1,0,2025-11-07,2025-11-07,Single-Course (1)
U01840,bradley44,35,26–35,Female,sharris@hotmail.com,14,460.83,Machine Learning,Beginner,10,4,2025-01-22,2025-11-26,Power Learner (8+)
U01841,jessicagonzalez,18,18–25,Female,jennifer41@outlook.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-02-25,2025-02-25,Single-Course (1)
U01842,serranoandre,33,26–35,Female,john25@outlook.com,13,1169.28,Artificial Intelligence,Beginner,8,5,2025-01-14,2025-12-20,Power Learner (8+)
U01843,tiffany83,19,18–25,Female,jonathancarson@hotmail.com,1,0.0,Web Development,Advanced,1,0,2025-04-06,2025-04-06,Single-Course (1)
U01844,colemanmelissa,18,18–25,Female,isaac36@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-09-05,2025-09-05,Single-Course (1)
U01845,andrewbell,17,<18,Female,fosborne@gmail.com,1,0.0,Design,Advanced,1,0,2025-02-01,2025-02-01,Single-Course (1)
U01846,kevinalexander,21,18–25,Female,campbelljames@hotmail.com,2,117.68,Cybersecurity,Beginner,1,1,2025-01-02,2025-03-20,Moderate (2-3)
U01847,ujohnson,18,18–25,Female,tbridges@yahoo.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-04-20,2025-04-20,Single-Course (1)
U01848,jhoward,30,26–35,Female,msmith@gmail.com,1,0.0,Business,Advanced,1,0,2025-12-21,2025-12-21,Single-Course (1)
U01849,elizabethfloyd,23,18–25,Male,meganbenson@hotmail.com,1,0.0,Project Management,Intermediate,1,0,2025-11-16,2025-11-16,Single-Course (1)
U01850,justin74,29,26–35,Female,lee01@gmail.com,3,418.61,Data Science,Intermediate,1,2,2025-02-24,2025-11-03,Moderate (2-3)
U01851,abarnes,20,18–25,Male,adavis@outlook.com,4,668.63,Business,Intermediate,2,2,2025-03-13,2025-11-08,Active (4-7)
U01852,schwartzgregory,19,18–25,Female,jacobslindsey@gmail.com,4,513.3,Cybersecurity,Intermediate,2,2,2025-02-12,2025-09-21,Active (4-7)
U01853,boydsherry,31,26–35,Male,zhangtonya@outlook.com,1,89.59,Artificial Intelligence,Intermediate,0,1,2025-01-08,2025-01-08,Single-Course (1)
U01854,pruittdavid,16,<18,Male,ryan07@gmail.com,13,1160.54,Finance,Advanced,6,7,2025-01-09,2025-11-24,Power Learner (8+)
U01855,krichardson,15,<18,Female,karen00@gmail.com,1,53.86,Finance,Beginner,0,1,2025-04-03,2025-04-03,Single-Course (1)
U01856,cohenlauren,27,26–35,Male,michaeljones@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-02-26,2025-02-26,Single-Course (1)
U01857,aprilvincent,27,26–35,Female,briggssheila@outlook.com,2,53.86,Design,Beginner,1,1,2025-01-01,2025-02-16,Moderate (2-3)
U01858,clarkebianca,34,26–35,Female,davidfitzpatrick@gmail.com,1,0.0,Project Management,Intermediate,1,0,2025-04-12,2025-04-12,Single-Course (1)
U01859,thomas50,24,18–25,Female,dmiller@gmail.com,1,0.0,Web Development,Beginner,1,0,2025-04-27,2025-04-27,Single-Course (1)
U01860,bhardy,19,18–25,Male,kevin81@yahoo.com,3,487.92,Business,Advanced,2,1,2025-01-11,2025-12-14,Moderate (2-3)
U01861,ddominguez,28,26–35,Female,wilsonlisa@outlook.com,2,95.21000000000001,Web Development,Advanced,0,2,2025-06-08,2025-09-01,Moderate (2-3)
U01862,daniel53,24,18–25,Male,uchaney@yahoo.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-05-21,2025-05-21,Single-Course (1)
U01863,wlopez,26,26–35,Male,cbutler@outlook.com,1,342.61,Project Management,Intermediate,0,1,2025-11-01,2025-11-01,Single-Course (1)
U01864,michelleharper,15,<18,Male,timothy88@yahoo.com,1,0.0,Marketing,Intermediate,1,0,2025-10-10,2025-10-10,Single-Course (1)
U01865,josephwilson,18,18–25,Male,stacylowe@yahoo.com,4,0.0,Programming,Beginner,4,0,2025-03-06,2025-11-28,Active (4-7)
U01866,davidharrell,25,18–25,Male,rnicholson@gmail.com,1,0.0,Project Management,Intermediate,1,0,2025-02-24,2025-02-24,Single-Course (1)
U01867,monica16,24,18–25,Female,shari53@gmail.com,13,892.1,Artificial Intelligence,Beginner,9,4,2025-02-07,2025-11-25,Power Learner (8+)
U01868,leslie60,27,26–35,Female,lowehector@outlook.com,2,0.0,Cybersecurity,Beginner,2,0,2025-03-16,2025-12-23,Moderate (2-3)
U01869,obennett,32,26–35,Male,cnguyen@hotmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-10-01,2025-10-01,Single-Course (1)
U01870,edwin11,28,26–35,Female,kblanchard@outlook.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-12-17,2025-12-17,Single-Course (1)
U01871,danielparks,21,18–25,Male,debra91@hotmail.com,14,916.5300000000001,Data Science,Intermediate,10,4,2025-03-21,2025-12-29,Power Learner (8+)
U01872,gatesbrittany,28,26–35,Female,bobby06@outlook.com,14,2084.41,Business,Intermediate,8,6,2025-01-10,2025-11-16,Power Learner (8+)
U01873,jason10,26,26–35,Male,travischristopher@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-07-27,2025-07-27,Single-Course (1)
U01874,lancelove,15,<18,Female,kbass@outlook.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-01-06,2025-01-06,Single-Course (1)
U01875,williamhardy,30,26–35,Male,ortizjoshua@gmail.com,1,285.05,Business,Beginner,0,1,2025-11-29,2025-11-29,Single-Course (1)
U01876,pam38,17,<18,Male,suzanne43@outlook.com,14,971.8199999999999,Programming,Beginner,10,4,2025-01-24,2025-12-23,Power Learner (8+)
U01877,elizabethmassey,19,18–25,Male,kimberlydorsey@gmail.com,12,1219.4599999999998,Digital Marketing,Beginner,8,4,2025-01-06,2025-12-16,Power Learner (8+)
U01878,nlopez,20,18–25,Female,christopher77@yahoo.com,1,0.0,Design,Advanced,1,0,2025-11-08,2025-11-08,Single-Course (1)
U01879,davidkemp,32,26–35,Female,jeffrey17@outlook.com,15,2367.91,Finance,Advanced,6,9,2025-01-28,2025-12-24,Power Learner (8+)
U01880,amy23,26,26–35,Female,jessica71@gmail.com,2,0.0,Design,Beginner,2,0,2025-02-08,2025-09-30,Moderate (2-3)
U01881,paulatanner,30,26–35,Male,thompsonsusan@gmail.com,1,346.71,Project Management,Advanced,0,1,2025-04-11,2025-04-11,Single-Course (1)
U01882,amitchell,30,26–35,Female,sarah27@yahoo.com,3,95.21000000000001,Web Development,Advanced,1,2,2025-01-02,2025-05-24,Moderate (2-3)
U01883,william23,30,26–35,Female,turnershawn@gmail.com,1,490.9,Artificial Intelligence,Beginner,0,1,2025-07-09,2025-07-09,Single-Course (1)
U01884,michelle01,20,18–25,Male,imartinez@hotmail.com,1,346.71,Project Management,Advanced,0,1,2025-01-04,2025-01-04,Single-Course (1)
U01885,pwebb,25,18–25,Female,freyamanda@outlook.com,1,0.0,Project Management,Beginner,1,0,2025-12-23,2025-12-23,Single-Course (1)
U01886,achavez,17,<18,Male,monica77@hotmail.com,1,0.0,Marketing,Advanced,1,0,2025-10-18,2025-10-18,Single-Course (1)
U01887,mcintoshdaniel,21,18–25,Female,obrown@outlook.com,1,0.0,Data Science,Beginner,1,0,2025-02-05,2025-02-05,Single-Course (1)
U01888,jonathan59,15,<18,Female,mmarshall@gmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-06-13,2025-06-13,Single-Course (1)
U01889,bradshawcarol,30,26–35,Female,sloanjeremy@outlook.com,1,0.0,Design,Advanced,1,0,2025-02-22,2025-02-22,Single-Course (1)
U01890,scampos,18,18–25,Female,pamelaoconnell@gmail.com,1,0.0,Finance,Advanced,1,0,2025-06-15,2025-06-15,Single-Course (1)
U01891,darylmooney,35,26–35,Female,aliciamadden@gmail.com,1,0.0,Programming,Beginner,1,0,2025-03-21,2025-03-21,Single-Course (1)
U01892,wmurphy,16,<18,Male,carriebarnes@hotmail.com,1,0.0,Web Development,Beginner,1,0,2025-04-30,2025-04-30,Single-Course (1)
U01893,michaelsloan,23,18–25,Female,debra53@outlook.com,12,1298.19,Business,Beginner,7,5,2025-02-25,2025-10-16,Power Learner (8+)
U01894,richardsonchristopher,35,26–35,Male,marksjohn@gmail.com,1,0.0,Project Management,Beginner,1,0,2025-08-09,2025-08-09,Single-Course (1)
U01895,danieldavis,35,26–35,Female,tinaburns@gmail.com,1,0.0,Data Science,Intermediate,1,0,2025-07-10,2025-07-10,Single-Course (1)
U01896,rjones,32,26–35,Female,schultzcharles@gmail.com,12,1720.4099999999999,Artificial Intelligence,Intermediate,7,5,2025-01-08,2025-12-28,Power Learner (8+)
U01897,adixon,15,<18,Female,feliciawallace@yahoo.com,1,0.0,Design,Advanced,1,0,2025-03-04,2025-03-04,Single-Course (1)
U01898,gloria83,26,26–35,Male,michaelgonzalez@hotmail.com,1,117.68,Data Science,Advanced,0,1,2025-08-08,2025-08-08,Single-Course (1)
U01899,bwall,25,18–25,Female,combsmaria@hotmail.com,2,0.0,Programming,Beginner,2,0,2025-01-03,2025-02-09,Moderate (2-3)
U01900,qwood,19,18–25,Male,williamschristopher@yahoo.com,11,1307.56,Artificial Intelligence,Advanced,6,5,2025-01-13,2025-12-18,Power Learner (8+)
U01901,nkim,23,18–25,Male,monique71@hotmail.com,1,0.0,Machine Learning,Advanced,1,0,2025-05-29,2025-05-29,Single-Course (1)
U01902,parsonskathryn,30,26–35,Female,charlesbrown@gmail.com,1,57.32,Web Development,Advanced,0,1,2025-05-06,2025-05-06,Single-Course (1)
U01903,sandersjacob,17,<18,Female,jacqueline38@yahoo.com,13,1334.6999999999998,Artificial Intelligence,Beginner,7,6,2025-01-20,2025-12-24,Power Learner (8+)
U01904,lambertamy,17,<18,Male,morgandavid@gmail.com,1,487.92,Business,Advanced,0,1,2025-04-11,2025-04-11,Single-Course (1)
U01905,suttonlaura,24,18–25,Female,paul26@outlook.com,2,490.9,Artificial Intelligence,Beginner,1,1,2025-05-02,2025-08-23,Moderate (2-3)
U01906,hporter,19,18–25,Male,debrawilliams@hotmail.com,15,1395.6899999999998,Marketing,Beginner,10,5,2025-01-16,2025-10-10,Power Learner (8+)
U01907,hmitchell,15,<18,Male,adamsscott@outlook.com,2,89.59,Artificial Intelligence,Beginner,1,1,2025-05-30,2025-12-23,Moderate (2-3)
U01908,elizabethjackson,19,18–25,Male,natashaclark@hotmail.com,12,888.6700000000001,Web Development,Beginner,8,4,2025-03-05,2025-12-26,Power Learner (8+)
U01909,sjennings,25,18–25,Male,tanya76@hotmail.com,3,37.89,Machine Learning,Advanced,2,1,2025-01-28,2025-06-11,Moderate (2-3)
U01910,leah34,28,26–35,Male,ashleyclark@outlook.com,1,177.34,Digital Marketing,Advanced,0,1,2025-07-13,2025-07-13,Single-Course (1)
U01911,ywhitaker,22,18–25,Male,kimberly21@gmail.com,1,299.57,Data Science,Beginner,0,1,2025-01-09,2025-01-09,Single-Course (1)
U01912,fletcherdestiny,24,18–25,Female,qberger@hotmail.com,1,0.0,Data Science,Intermediate,1,0,2025-04-20,2025-04-20,Single-Course (1)
U01913,ethan70,24,18–25,Male,qhiggins@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-02-20,2025-02-20,Single-Course (1)
U01914,ryanadkins,32,26–35,Female,christopher63@gmail.com,1,0.0,Design,Advanced,1,0,2025-10-21,2025-10-21,Single-Course (1)
U01915,madisonwise,34,26–35,Female,salazarcindy@outlook.com,2,453.4,Artificial Intelligence,Intermediate,0,2,2025-04-11,2025-06-12,Moderate (2-3)
U01916,annaliu,29,26–35,Male,autumnbest@hotmail.com,1,117.68,Data Science,Advanced,0,1,2025-06-20,2025-06-20,Single-Course (1)
U01917,juanward,18,18–25,Female,solisadrian@yahoo.com,15,1159.54,Data Science,Advanced,9,6,2025-01-09,2025-11-16,Power Learner (8+)
U01918,gfleming,23,18–25,Male,anthony16@hotmail.com,14,979.12,Data Science,Advanced,10,4,2025-01-25,2025-11-23,Power Learner (8+)
U01919,kyleconway,16,<18,Female,tonyahood@gmail.com,1,0.0,Programming,Beginner,1,0,2025-03-10,2025-03-10,Single-Course (1)
U01920,matthewkennedy,33,26–35,Male,obriensara@yahoo.com,13,1627.86,Data Science,Intermediate,7,6,2025-01-09,2025-12-09,Power Learner (8+)
U01921,nguyenkayla,24,18–25,Male,masonedward@hotmail.com,2,0.0,Artificial Intelligence,Beginner,2,0,2025-06-16,2025-12-14,Moderate (2-3)
U01922,jjohnson,21,18–25,Male,caitlin14@gmail.com,2,0.0,Cybersecurity,Beginner,2,0,2025-02-06,2025-02-20,Moderate (2-3)
U01923,travismartin,19,18–25,Male,jessica16@hotmail.com,1,57.32,Web Development,Advanced,0,1,2025-10-07,2025-10-07,Single-Course (1)
U01924,rhonda09,20,18–25,Male,phillip05@yahoo.com,2,89.59,Artificial Intelligence,Beginner,1,1,2025-04-07,2025-12-11,Moderate (2-3)
U01925,bgarcia,33,26–35,Male,tburns@yahoo.com,1,299.57,Data Science,Beginner,0,1,2025-08-22,2025-08-22,Single-Course (1)
U01926,harrisbobby,26,26–35,Female,parkerstephanie@hotmail.com,13,1189.5300000000002,Machine Learning,Beginner,9,4,2025-04-14,2025-11-27,Power Learner (8+)
U01927,psummers,27,26–35,Female,qholden@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-12-27,2025-12-27,Single-Course (1)
U01928,annehogan,33,26–35,Female,hayslisa@gmail.com,1,0.0,Cybersecurity,Beginner,1,0,2025-03-15,2025-03-15,Single-Course (1)
U01929,jonathan04,19,18–25,Male,jeffrey72@yahoo.com,14,1057.52,Machine Learning,Intermediate,9,5,2025-01-01,2025-12-28,Power Learner (8+)
U01930,kelleyphillip,28,26–35,Female,caleb45@yahoo.com,1,0.0,Project Management,Intermediate,1,0,2025-02-11,2025-02-11,Single-Course (1)
U01931,bcrawford,23,18–25,Female,justin29@gmail.com,11,1270.8,Machine Learning,Beginner,6,5,2025-03-23,2025-11-28,Power Learner (8+)
U01932,reginaldaustin,25,18–25,Male,michaelpeters@outlook.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-01-30,2025-01-30,Single-Course (1)
U01933,baileyapril,27,26–35,Female,ellenpierce@yahoo.com,2,0.0,Marketing,Intermediate,2,0,2025-02-05,2025-03-23,Moderate (2-3)
U01934,imoore,22,18–25,Male,turnerdebbie@outlook.com,14,1737.54,Artificial Intelligence,Advanced,7,7,2025-02-08,2025-12-29,Power Learner (8+)
U01935,morgan05,33,26–35,Female,wilsonkevin@outlook.com,1,0.0,Programming,Intermediate,1,0,2025-04-25,2025-04-25,Single-Course (1)
U01936,aramsey,23,18–25,Male,lnguyen@outlook.com,2,0.0,Cybersecurity,Beginner,2,0,2025-01-24,2025-09-25,Moderate (2-3)
U01937,hcharles,21,18–25,Female,larry13@outlook.com,1,0.0,Artificial Intelligence,Beginner,1,0,2025-10-16,2025-10-16,Single-Course (1)
U01938,cynthiakoch,33,26–35,Female,brownpatricia@gmail.com,2,490.9,Artificial Intelligence,Beginner,1,1,2025-09-15,2025-10-24,Moderate (2-3)
U01939,wayne63,35,26–35,Male,townsenddonald@yahoo.com,4,418.61,Data Science,Intermediate,2,2,2025-07-19,2025-12-24,Active (4-7)
